OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
199805,11,5,5010313,Ackerstra·e,2019,10,8,2,3,2,2,0,0,1,0,0,0,0,0,7847543385,5829936026,1320003,5254488
199806,11,1,1044103,Westliche MÅllerstra·e,2019,9,14,6,3,5,3,0,1,1,0,0,0,0,1,7949565584,5830810876,1335083,525473
199807,11,4,4030726,Droysenstra·e,2019,10,8,2,3,5,7,0,0,1,0,0,0,0,0,7920980072,5825757396,1330435,5250353
199808,11,9,9051901,Dammvorstadt,2019,9,14,6,3,5,2,0,1,1,0,0,0,0,1,8115873328,5821155046,1358628,5245151
199809,11,12,12103117,Letteplatz,2019,10,7,2,3,5,2,0,1,1,0,0,0,0,0,79577441,5832708541,1336454,5256387
199810,11,5,5010313,Ackerstra·e,2019,9,14,6,3,5,3,0,0,1,0,0,0,0,1,784406357,5829916536,131949,5254489
199811,11,7,7070706,Horstwalder Stra·e/Paplitzer Stra·e,2019,10,12,2,3,6,2,0,0,1,1,0,0,0,0,8000362547,5813257524,1340973,5238718
199812,11,12,12103115,Breitkopfbecken,2019,10,1,2,2,1,7,2,0,1,0,0,0,0,0,7956554926,5833549202,1336354,5257147
199813,11,6,6030607,Goerzwerke,2019,9,14,6,3,5,3,0,0,1,0,1,0,0,1,7923183301,581660645,1329957,5242138
199814,11,4,4051448,Schaperstra·e,2019,9,13,6,3,5,2,0,1,1,0,0,0,0,1,7934598653,5824721958,1332345,5249352
199815,11,5,5010313,Ackerstra·e,2019,10,11,2,3,1,7,0,0,1,0,0,0,0,0,7848603605,5830102776,1320174,5254632
199816,11,3,3061430,Volkspark Prenzlauer Berg,2019,10,11,2,2,6,4,0,0,1,1,0,0,0,0,8023083869,5829187285,1345744,5252872
199817,11,4,4051445,Eisenzahnstra·e,2019,9,13,6,3,2,2,0,0,1,0,0,0,1,1,7924398159,5824107832,1330792,5248856
199818,11,1,1011306,Heine-Viertel Ost,2019,10,11,2,3,5,2,0,0,1,0,1,0,0,0,8002547937,5826822949,1342513,5250866
199819,11,2,2020204,Urbanstra·e,2019,9,12,6,3,2,6,0,0,1,0,0,0,1,1,7982893766,5825474968,1339505,5249765
199820,11,9,9020501,Oberschîneweide West,2019,10,10,2,2,5,3,0,1,1,0,0,0,0,0,8062113864,5822174162,1350835,5246368
199821,11,2,2050803,Stralauer Kiez,2019,10,5,1,3,1,5,2,1,1,0,0,0,1,1,8031100241,5826296668,1346659,5250236
199822,11,7,7070703,John-Locke-Stra·e,2019,9,13,6,3,1,6,0,1,1,0,0,0,0,1,7989005026,5814354293,1339407,5239764
199823,11,10,10010206,Ringkolonnaden,2019,10,14,1,3,5,3,0,1,1,0,0,0,0,0,8099815728,5832050792,1357286,5255007
199824,11,8,8010301,Reuterkiez,2019,9,12,6,3,1,5,0,1,1,0,0,0,0,1,80109692,5824135331,1343507,524841
199825,11,1,1033102,Gesundbrunnen,2019,10,19,1,3,5,2,2,0,1,0,0,0,0,0,79736325,5831193189,1338656,5254942
199826,11,1,1011204,Leipziger Stra·e,2019,9,12,6,3,5,2,0,1,1,0,0,0,0,1,798860024,5826767224,1340459,5250892
199827,11,7,7060604,Marienfelde SÅd,2019,9,12,6,2,6,4,0,0,1,1,0,0,0,1,7980791177,5814407312,1338208,5239856
199828,11,1,1022104,Emdener Stra·e,2019,10,18,1,2,6,4,1,0,1,1,0,0,0,0,7944471613,5829094053,1334181,5253218
199829,11,5,5010311,Eiswerder,2019,10,18,1,3,2,6,1,0,1,0,0,0,0,0,7854091719,5830362934,1321003,5254837
199830,11,1,1044102,Schillerpark,2019,9,11,6,3,5,2,0,1,1,0,0,0,0,1,7947006914,5831783392,1334793,5255615
199831,11,11,11051229,Rummelsburg,2019,10,21,1,3,2,2,2,0,1,0,1,0,0,0,8047890093,5825408278,1349044,5249347
199832,11,1,1011201,Wilhelmstra·e,2019,9,21,6,2,6,4,2,0,1,1,0,0,0,0,7974729618,5826794341,1338423,5250993
199833,11,1,1044201,Reinickendorfer Stra·e,2019,10,16,1,3,2,6,0,0,1,0,0,0,0,0,7970476671,5831926997,1338257,5255617
199834,11,7,7010102,Nollendorfplatz,2019,9,18,6,3,5,3,1,1,1,0,0,0,0,1,7951825715,5825494419,1334943,5249952
199835,11,8,8020727,Buckow Mitte,2019,10,14,1,3,2,6,0,0,1,0,0,0,0,0,8016002987,5817447348,1343642,5242388
199836,11,9,9010302,SpÑthsfelde,2019,9,18,6,3,8,1,1,0,1,0,0,0,0,1,8032078644,58209673,1346318,5245454
199837,11,12,12231102,Frohnau,2019,10,14,1,3,2,2,0,1,1,0,0,0,0,0,7899229949,584047414,1328526,5263663
199838,11,7,7040401,Neu-Tempelhof,2019,10,14,1,3,2,6,0,0,1,0,0,0,0,0,7977502572,5823954092,1338577,5248432
199839,11,1,1011202,Unter den Linden Nord,2019,9,19,6,3,0,1,2,0,0,0,0,0,1,1,7977377201,5827795168,1338902,5251875
199840,11,11,11030721,RÅdigerstra·e,2019,9,18,6,3,5,3,1,0,1,0,0,0,0,1,8048335019,5827749191,1349323,5251442
199841,11,8,8010405,Hertzbergplatz,2019,10,14,1,3,5,3,0,1,1,0,0,0,0,0,8016506878,5823968661,1344305,5248231
199842,11,4,4020310,Park Ruhwald,2019,9,18,6,3,8,1,1,0,1,0,0,0,0,1,7901741079,5828196549,1327821,5252643
199843,11,1,1044201,Reinickendorfer Stra·e,2019,10,13,1,3,6,4,0,0,1,1,0,0,0,0,7964173844,5831970492,1337334,525569
199844,11,1,1022102,Beusselkiez,2019,9,17,6,3,1,5,0,1,1,0,0,0,0,1,7935482113,5828510926,1332808,5252744
199845,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,10,13,1,3,2,2,0,1,1,0,0,0,0,0,8013512615,5826457932,134409,5250478
199846,11,7,7070701,Kettinger Stra·e/Schillerstra·e,2019,9,16,6,3,5,3,0,0,1,0,0,0,0,1,7990493754,5814291799,133962,5239699
199847,11,12,12214422,Klixstra·e,2019,10,13,1,3,5,2,0,0,1,0,0,0,0,0,792275216,5833930104,1331414,5257671
199848,11,6,6040804,Krumme Lanke,2019,10,13,1,3,5,3,0,1,1,0,0,0,0,0,7872443364,5818354348,1322667,5243974
199849,11,4,4030725,Amtsgerichtsplatz,2019,9,17,6,3,4,6,0,0,1,0,1,0,0,1,7911491775,5825642578,1329031,5250301
199850,11,5,5010206,GÅtersloher Weg,2019,10,12,1,3,5,2,0,1,1,0,0,0,0,0,7821586651,5829951975,1316187,5254638
199851,11,7,7070702,Alt-Lichtenrade/Tîpchiner Weg,2019,9,16,6,3,2,6,0,0,1,0,1,0,0,1,7999753231,5814566264,1341001,5239895
199852,11,7,7010102,Nollendorfplatz,2019,10,11,1,3,6,4,0,0,0,1,0,0,1,0,7950810019,5825808364,1334822,5250239
199853,11,11,11051332,Karlshorst SÅd,2019,9,16,6,3,6,4,0,0,1,1,0,0,0,1,8072239849,5824073328,1352496,5248014
199854,11,2,2040701,Andreasviertel,2019,10,9,1,3,5,3,0,1,1,0,0,0,0,0,80061997,5827307604,1343093,525128
199855,11,1,1033201,Brunnenstra·e,2019,9,16,6,3,2,6,0,0,1,0,0,0,0,1,7979313789,5830272042,1339408,5254085
199856,11,8,8020622,Parchimer Allee,2019,10,1,1,2,1,5,2,0,1,0,0,0,1,0,8021832113,5819314259,1344665,5244029
199857,11,8,8020620,Tempelhofer Weg,2019,9,16,6,3,3,6,0,0,1,0,1,0,0,1,800326684,5820524654,1342051,5245216
199858,11,4,4041136,Hagenplatz,2019,9,15,6,3,5,3,0,0,1,0,0,0,1,1,7905363349,582278149,1327881,5247769
199859,11,12,12304314,Ziekowstra·e/Freie Scholle,2019,10,0,1,2,5,2,2,0,1,0,1,0,0,1,7906841255,5835382557,13292,5259058
199860,11,4,4030519,Kaiserin-Augusta-Allee,2019,9,15,6,3,6,4,0,0,1,1,0,0,0,1,7920690936,5828336516,1330619,5252667
199861,11,12,12214424,Scharnweberstra·e,2019,10,13,7,3,2,6,0,0,1,0,0,0,0,0,7922065758,5832945537,1331227,5256792
199862,11,12,12302211,LÅbarser Stra·e,2019,10,16,7,3,8,1,0,0,1,0,0,0,0,0,7934899217,5836973652,1333471,5260334
199863,11,3,3050923,Wei·enseer Spitze,2019,9,11,6,3,0,1,0,1,1,1,0,0,0,1,800831403,583204748,1343833,5255517
199864,11,10,10040932,Alt-Mahlsdorf,2019,9,9,6,3,5,2,0,1,1,0,0,0,0,1,812977451,5827501006,1361262,5250759
199865,11,2,2010103,Moritzplatz,2019,10,16,7,3,5,3,0,1,1,0,0,0,0,0,7993435968,5826192208,1341117,5250351
199866,11,5,5010208,Germersheimer Platz,2019,9,10,6,3,2,6,0,0,1,0,0,0,1,1,7837172281,5830172427,1318498,5254754
199867,11,1,1011202,Unter den Linden Nord,2019,10,14,7,3,0,1,0,1,0,0,0,0,0,0,7972076581,5827497332,1338096,5251637
199868,11,9,9020702,Adlershof Ost,2019,9,10,6,3,5,3,0,1,1,0,0,0,0,1,8092286699,5819314425,1354998,5243636
199869,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,2019,10,20,7,3,6,7,2,1,0,1,0,0,0,1,794600477,5825793879,1334115,5250252
199870,11,1,1011103,LÅtzowstra·e,2019,9,10,6,3,5,2,0,1,1,0,0,0,0,1,795271403,5826033423,1335121,525043
199871,11,7,7050502,Fritz-Werner-Stra·e,2019,10,19,7,3,5,2,2,0,1,0,0,0,0,0,79837908,5818418792,1339005,5243435
199872,11,4,4030519,Kaiserin-Augusta-Allee,2019,10,18,7,3,2,6,1,0,1,0,0,0,0,1,7920710406,5827980803,1330591,5252348
199873,11,9,9051901,Dammvorstadt,2019,10,18,7,3,9,1,0,0,0,0,1,0,0,0,8102392496,5821476326,135668,5245516
199874,11,4,4051445,Eisenzahnstra·e,2019,9,10,6,3,6,4,0,0,1,1,0,0,0,1,7919683501,5824737979,1330155,5249447
199875,11,3,3050924,Behaimstra·e,2019,10,17,7,3,0,7,0,0,1,0,0,0,1,0,8014833152,5831869833,1344775,5255322
199876,11,4,4020313,Kînigin-Elisabeth-Stra·e,2019,9,9,6,2,5,3,0,0,1,0,0,0,0,1,7904939477,582654612,1328147,5251146
199877,11,4,4030931,Breitscheidplatz,2019,10,14,7,3,6,2,0,0,1,1,0,0,0,0,7943524437,582590019,133376,525036
199878,11,12,12103115,Breitkopfbecken,2019,9,9,6,3,5,3,0,1,1,0,0,0,0,1,7953463893,5833841178,1335926,5257425
199879,11,4,4030827,Karl-August-Platz,2019,10,12,7,3,3,6,0,0,1,0,1,0,0,0,7922699256,5826111912,1330719,5250662
199880,11,5,5030731,Gartenfelder Stra·e,2019,10,12,7,3,6,4,0,0,1,1,0,0,0,0,7865911336,5830252549,1322732,5254676
199881,11,9,9020701,Adlershof West,2019,9,9,6,2,5,2,0,0,1,0,0,0,0,1,8093271704,5818503022,1355067,5242903
199882,11,3,3061332,Helmholtzplatz,2019,9,9,6,3,0,5,0,1,0,0,0,1,0,1,7996028038,5831130138,1341943,5254762
199883,11,7,7060604,Marienfelde SÅd,2019,10,11,7,3,2,2,0,0,1,0,0,0,0,0,7965726117,5815881443,1336131,5241259
199884,11,3,3050920,Wei·er See,2019,10,11,7,3,5,3,0,0,1,0,0,0,0,1,8022504489,583158931,1345878,5255028
199885,11,1,1011103,LÅtzowstra·e,2019,9,9,6,3,3,6,0,0,1,0,0,0,0,1,7952621542,5826012986,1335106,5250412
199886,11,6,6010209,Feuerbachstra·e,2019,10,7,7,3,5,2,1,0,1,0,0,0,0,1,794023046,5821044072,1332847,5246025
199887,11,5,5010102,Goltzstra·e,2019,9,8,6,3,5,2,0,1,1,0,0,0,0,1,7852092192,5831876388,1320839,5256204
199888,11,6,6040810,Dahlem,2019,10,6,7,3,5,3,2,0,1,0,0,0,0,1,7901588296,5819788732,1327067,5245106
199889,11,4,4051550,Leon-Jessel-Platz,2019,10,5,7,3,2,6,2,0,1,0,0,0,0,1,7929529445,5824226925,1331557,5248936
199890,11,1,1011304,Karl-Marx-Allee,2019,10,4,7,3,5,2,2,0,1,0,0,0,0,1,7997315123,5827551813,134181,5251548
199891,11,9,9020701,Adlershof West,2019,9,8,6,3,2,6,0,0,1,0,0,0,0,1,8090628844,5818756621,1354703,5243145
199892,11,4,4030827,Karl-August-Platz,2019,10,19,7,3,1,5,2,1,1,0,0,0,0,1,7927310996,5826215094,1331405,525073
199893,11,8,8010404,Rixdorf,2019,9,8,6,3,5,2,0,1,1,0,0,0,0,1,8025762757,5823077955,1345583,5247381
199894,11,10,10010207,Marzahner Promenade,2019,10,10,6,3,6,4,0,0,1,1,0,0,0,0,80841164,5831212291,1354901,5254345
199895,11,11,11040926,Weitlingstra·e,2019,10,19,6,3,6,2,2,0,1,1,0,0,0,1,8051954806,5827245563,1349809,525097
199896,11,9,9020802,Kîllnische Vorstadt,2019,9,8,6,3,2,6,0,0,1,0,0,1,0,1,8100406069,5819479777,1356203,5243738
199897,11,1,1033102,Gesundbrunnen,2019,10,22,6,3,5,2,2,0,1,0,0,0,0,1,7971570054,5831904692,1338416,5255591
199898,11,1,1011201,Wilhelmstra·e,2019,9,9,6,3,2,6,0,1,0,0,0,0,0,1,7972065308,5827476955,1338093,5251619
199899,11,6,6030606,Hindenburgdamm,2019,10,21,6,3,6,2,2,0,1,1,0,0,0,1,793178277,5818211484,1331359,5243531
199900,11,1,1022201,Stephankiez,2019,9,7,6,3,5,7,0,0,1,0,1,0,0,1,7950053163,5829134167,1335005,5253224
199901,11,5,5010314,Carl-Schurz-Stra·e,2019,10,21,6,3,2,6,2,0,1,0,0,0,0,1,7853221191,5829293631,1320783,5253883
199902,11,6,6040806,Fischtal,2019,10,10,6,3,2,7,0,0,1,0,1,0,0,0,7888866612,5819465557,1325172,5244884
199903,11,1,1033203,Humboldthain Nordwest,2019,9,0,6,3,1,5,2,0,1,0,0,0,0,0,7969603279,5830795942,1338028,5254608
199904,11,4,4010101,Jungfernheide,2019,9,8,6,2,0,7,0,0,1,0,0,1,0,1,7909002346,5830673187,1329106,5254824
199905,11,5,5010312,Kurstra·e,2019,10,20,6,3,6,7,2,0,1,1,0,0,0,1,7854058426,5830432374,1321004,5254899
199906,11,7,7010102,Nollendorfplatz,2019,10,19,6,3,6,2,2,0,1,1,0,0,0,1,7949790347,5825231726,1334621,5249727
199907,11,10,10040933,Mahlsdorf SÅd,2019,9,12,6,2,0,1,0,0,0,0,1,0,0,1,8122704174,5823893831,1359886,5247567
199908,11,5,5020626,Adamstra·e,2019,10,19,6,3,5,3,2,0,1,0,0,0,0,1,7847686073,5827092523,1319781,5251938
199909,11,2,2020206,Graefekiez,2019,9,8,6,3,6,4,0,1,0,1,0,0,0,1,799474925,5824850323,134119,5249141
199910,11,1,1033202,Humboldthain SÅd,2019,10,17,6,3,0,1,0,0,0,0,1,0,0,1,7976904491,5829644231,1338998,5253535
199911,11,7,7050501,Rathausstra·e,2019,9,7,6,3,0,4,0,1,0,1,0,0,0,1,7979513267,581992254,1338512,5244807
199912,11,1,1011201,Wilhelmstra·e,2019,10,18,6,3,5,7,0,0,1,0,1,0,0,1,7973747236,5827051474,1338302,5251228
199913,11,6,6030501,Berlepschstra·e,2019,9,18,5,3,5,2,0,0,1,0,0,0,0,0,7875309035,5817380834,1323003,5243086
199914,11,4,4010101,Jungfernheide,2019,10,17,6,3,5,3,1,0,1,0,0,0,0,1,7897073032,5829595942,1327257,5253922
199915,11,5,5020627,Tiefwerder,2019,10,16,6,3,2,6,0,0,1,0,0,0,0,1,785317468,5828218709,1320684,5252919
199916,11,2,2030301,Oranienplatz,2019,9,21,5,3,5,2,2,1,0,0,0,0,1,0,7998811807,5825901596,1341881,5250061
199917,11,4,4061757,Forst Grunewald,2019,9,11,5,3,9,1,0,0,1,0,0,0,0,0,7852351589,5824200728,1320219,5249321
199918,11,2,2030302,Lausitzer Platz,2019,10,16,6,3,5,3,0,1,1,0,0,0,0,1,8004186268,5826038529,1342683,5250154
199919,11,4,4030725,Amtsgerichtsplatz,2019,9,11,5,3,2,6,0,0,1,0,0,0,0,0,7920023575,5825968312,1330313,5250548
199920,11,3,3020307,Buchholz,2019,10,15,6,3,0,5,0,1,1,0,0,0,0,0,800077783,5837494666,1343217,5260441
199921,11,6,6020411,SchÅtte-Lanz-Stra·e,2019,9,13,5,2,5,5,0,0,1,0,1,0,0,0,795131845,5815684146,1334001,524116
199922,11,1,1033202,Humboldthain SÅd,2019,10,14,6,3,0,1,0,0,0,0,1,0,0,1,7978240522,5829804848,1339209,5253672
199923,11,4,4041343,Binger Stra·e,2019,9,12,5,2,0,7,0,0,1,0,0,0,1,0,7926664732,5823053714,1331033,5247899
199924,11,3,3050923,Wei·enseer Spitze,2019,10,14,6,3,5,2,0,0,1,0,0,0,0,1,8001997521,5832139073,1342912,5255634
199925,11,5,5040936,JÑgerallee,2019,9,12,5,2,5,2,0,1,1,0,0,0,0,0,7805179141,5820688658,1312993,5246416
199926,11,7,7040403,Manteuffelstra·e,2019,10,12,6,3,5,2,0,0,1,0,1,0,0,0,7974254914,5820799312,1337819,5245621
199927,11,2,2030302,Lausitzer Platz,2019,10,10,6,3,2,2,0,0,1,0,0,0,0,0,801455733,5826044573,1344206,5250102
199928,11,5,5010314,Carl-Schurz-Stra·e,2019,9,12,5,2,6,4,0,0,0,1,1,0,0,0,7852228547,5828887332,1320602,5253524
199929,11,12,12214424,Scharnweberstra·e,2019,10,14,6,3,2,6,0,0,1,0,0,0,0,1,79350804,5832397727,1333093,5256231
199930,11,1,1033201,Brunnenstra·e,2019,9,10,5,3,5,3,0,0,1,0,0,0,1,0,7974305646,583114865,1338751,5254898
199931,11,6,6010207,Mittelstra·e,2019,10,13,6,3,2,6,0,0,1,0,0,0,0,1,7941329962,5820340311,1332947,5245388
199932,11,7,7040403,Manteuffelstra·e,2019,10,5,6,2,5,2,2,1,1,0,0,0,0,0,7973276851,5822178708,1337798,5246863
199933,11,1,1011301,CharitÇviertel,2019,9,10,5,3,2,6,0,0,1,0,0,0,0,0,7966768883,5829751518,1337518,5253687
199934,11,8,8010303,Donaustra·e,2019,10,0,6,3,5,2,2,1,1,0,0,0,0,0,8012939918,5823827941,1343768,5248124
199935,11,3,3061131,Falkplatz,2019,9,8,5,3,1,5,0,1,1,0,0,0,0,0,7986972612,5830879392,1340589,5254587
199936,11,4,4030620,Alt-Lietzow,2019,10,0,6,3,5,3,2,0,1,0,0,0,0,0,7921456081,5827326857,1330643,5251758
199937,11,7,7020203,Kaiser-Wilhelm-Platz,2019,9,8,5,3,1,5,0,1,0,0,0,0,1,0,7954760459,5824436633,133528,5248988
199938,11,2,2030401,Reichenberger Stra·e,2019,10,17,5,3,6,7,0,0,0,1,0,0,1,0,8001824897,5825384,1342277,524958
199939,11,6,6030503,Zehlendorf Mitte,2019,9,8,5,3,5,3,0,1,1,0,0,0,0,0,7892595317,5818044816,1325596,524359
199940,11,3,3050925,Komponistenviertel Wei·ensee,2019,10,14,5,3,5,3,0,0,1,0,0,0,0,1,8018936237,5831284706,1345325,5254774
199941,11,9,9020601,Schnellerstra·e,2019,10,13,5,2,5,3,0,0,1,0,0,0,0,1,805908598,582182427,1350359,5246072
199942,11,6,6020411,SchÅtte-Lanz-Stra·e,2019,9,7,5,3,5,3,0,0,1,0,0,0,0,0,7951239822,5816185417,1334034,524161
199943,11,5,5010310,Eckschanze,2019,9,7,5,3,4,6,0,1,0,0,0,0,0,0,7847656902,5830421594,1320062,5254923
199944,11,5,5030730,Zitadellenweg,2019,10,11,5,2,4,6,0,0,1,0,0,0,0,1,7871729387,5830658357,1323623,5255009
199945,11,2,2010102,Mehringplatz,2019,9,7,5,2,5,3,0,1,1,0,0,0,0,0,7983341358,5825630643,1339584,5249902
199946,11,8,8020622,Parchimer Allee,2019,10,11,5,3,5,3,0,0,1,0,0,0,0,1,8025663795,5819902247,134528,5244535
199947,11,3,3071639,Bîtzowstra·e,2019,9,16,5,3,6,7,0,1,0,1,0,0,0,0,800654048,5829616748,1343352,5253348
199948,11,1,1011302,Oranienburger Stra·e,2019,10,10,5,2,0,7,0,0,1,0,0,0,0,1,798640607,5829091939,1340345,5252988
199949,11,11,11020412,Hauptstra·e,2019,9,16,5,3,5,3,0,0,1,0,1,0,0,0,8053984767,5831360837,1350485,5254647
199950,11,8,8010301,Reuterkiez,2019,10,23,5,3,5,3,2,0,1,0,0,0,0,0,8011294981,5824684574,1343604,5248901
199951,11,1,1033202,Humboldthain SÅd,2019,10,10,5,3,0,1,0,0,0,0,1,0,0,1,7976846008,5829635138,1338989,5253527
199952,11,3,3061429,Greifswalder Stra·e,2019,9,18,5,3,5,3,1,1,1,0,0,0,0,0,8014135641,5830922624,1344586,5254477
199953,11,1,1011301,CharitÇviertel,2019,10,9,5,3,0,1,0,0,0,0,1,0,0,1,7969594011,5828920041,1337859,5252926
199954,11,9,9031101,GrÅnau,2019,9,18,5,3,5,3,2,1,1,0,0,0,0,0,8114689656,5817294982,1358094,5241699
199955,11,2,2010101,Askanischer Platz,2019,10,4,5,2,6,2,2,0,1,1,0,0,0,1,7976192044,5826418714,1338605,5250648
199956,11,4,4031032,Halensee,2019,9,16,5,3,5,2,0,0,1,0,0,0,0,0,7910196798,5824868039,1328773,5249614
199957,11,8,8010118,Silbersteinstra·e,2019,10,19,5,3,5,3,2,0,1,0,0,0,1,0,8010046777,5822160088,1343193,5246645
199958,11,3,3010104,Lietzengraben,2019,9,16,5,3,2,6,0,0,1,0,0,0,0,0,8012069914,5839213695,1345036,5261919
199959,11,1,1022102,Beusselkiez,2019,10,16,5,3,1,5,0,1,1,0,0,0,0,1,7935264367,5828513856,1332777,5252748
199960,11,4,4030415,Schlo·garten,2019,10,14,5,3,2,6,0,0,1,0,0,0,0,1,7906048143,5827359058,1328381,5251869
199961,11,1,1011204,Leipziger Stra·e,2019,9,16,5,3,5,2,0,1,1,0,0,0,0,0,7978550992,5826859091,1338991,525103
199962,11,11,11010103,Dorf Falkenberg,2019,10,14,5,3,1,1,0,0,1,0,0,0,0,1,807686205,5834012107,1354094,5256895
199963,11,12,12224230,Heiligensee,2019,9,18,5,3,6,6,1,0,1,1,0,0,0,0,7854520127,5835940778,1321546,5259835
199964,11,2,2010103,Moritzplatz,2019,10,18,5,2,5,3,2,0,1,0,0,0,1,0,7989291406,5826353905,1340523,5250518
199965,11,8,8020622,Parchimer Allee,2019,9,18,5,3,5,2,0,1,0,0,0,0,1,0,8012646138,581982128,1343364,5244534
199966,11,1,1011102,Gro·er Tiergarten,2019,10,18,4,2,6,4,1,0,1,1,0,0,0,1,7968522953,5827631073,1337586,5251776
199967,11,3,3061332,Helmholtzplatz,2019,9,15,5,3,3,6,0,1,1,0,0,0,0,0,8000689657,5830664635,1342586,525432
199968,11,9,9051901,Dammvorstadt,2019,10,7,4,3,6,2,0,0,1,1,0,0,0,1,8107773529,5821249144,1357448,5245282
199969,11,6,6040809,Thielallee,2019,10,7,4,3,0,1,2,0,0,0,1,0,0,1,792088239,5820289691,1329942,5245452
199970,11,11,11030720,Herzbergstra·e,2019,9,14,5,3,0,6,0,0,1,0,0,0,1,0,8051355436,5829989784,1349972,5253433
199971,11,4,4051655,Babelsberger Stra·e,2019,9,14,5,3,6,4,0,0,1,1,0,0,0,0,7941618937,5824104374,1333321,5248761
199972,11,8,8010405,Hertzbergplatz,2019,10,7,4,3,6,4,2,0,1,1,0,0,0,1,8020662658,582356448,1344878,5247845
199973,11,6,6010102,Schlo·stra·e,2019,10,7,4,3,3,6,0,1,0,0,0,0,1,0,793067913,5821401572,1331477,5246397
199974,11,7,7020201,Bayerischer Platz,2019,9,14,5,3,5,7,0,0,1,0,1,0,0,0,7948657374,5824287379,1334371,5248887
199975,11,3,3030715,Heinersdorf,2019,10,18,4,3,5,7,0,0,1,0,1,0,0,0,8001643491,5832725072,1342913,5256161
199976,11,1,1044102,Schillerpark,2019,9,14,5,3,2,7,0,0,1,0,0,0,0,0,7952598063,5831726628,133561,5255534
199977,11,1,1011102,Gro·er Tiergarten,2019,10,17,4,2,5,2,0,0,1,0,1,0,0,0,7943080391,5827029377,1333794,5251375
199978,11,5,5030731,Gartenfelder Stra·e,2019,10,17,4,3,2,6,0,0,1,0,0,0,0,1,7872122373,5829747838,1323602,5254191
199979,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,2019,9,18,5,3,2,6,1,0,1,0,0,0,0,0,794711604,5825757821,1334275,5250213
199980,11,8,8010404,Rixdorf,2019,10,16,4,3,6,2,0,0,1,1,0,0,0,0,8024887128,582316718,1345462,5247466
199981,11,1,1022101,Huttenkiez,2019,10,16,4,3,0,1,0,0,0,0,0,0,1,1,7929114455,5828884497,1331905,5253113
199982,11,1,1011104,Kîrnerstra·e,2019,9,17,5,2,3,6,0,0,1,0,1,0,0,0,7966253592,5826185085,1337124,5250493
199983,11,8,8010404,Rixdorf,2019,10,16,4,3,1,5,0,1,1,0,0,0,0,1,8017690084,5822674234,1344361,5247064
199984,11,2,7010104,Dennewitzplatz,2019,9,14,5,3,3,6,0,0,1,0,1,0,0,0,7970640339,58247212,1337638,5249157
199985,11,6,6030608,Schweizer Viertel,2019,10,16,4,3,0,2,0,1,0,0,0,0,1,0,79259108,5817200311,1330409,5242656
199986,11,7,7030301,Friedenau,2019,10,23,4,2,5,7,2,0,1,0,1,0,0,0,7939398717,5822533833,1332857,5247365
199987,11,12,12301204,Wittenau Nord,2019,9,18,5,3,5,2,0,1,1,0,0,0,0,0,7929075047,5835906835,133252,5259409
199988,11,8,8010301,Reuterkiez,2019,10,16,4,3,5,3,0,1,0,0,1,0,0,0,8009506568,5824716081,1343345,5248939
199989,11,7,7010102,Nollendorfplatz,2019,9,13,5,3,6,2,0,0,1,1,0,0,0,0,7949483978,5825411972,1334592,5249891
199990,11,1,1011306,Heine-Viertel Ost,2019,10,22,4,3,0,7,2,0,0,1,0,0,1,0,7998449362,5827199762,1341945,5251226
199991,11,1,1011401,Invalidenstra·e,2019,9,17,5,3,5,7,0,0,1,0,0,0,0,0,7974095746,582916438,1338542,5253121
199992,11,12,12214421,Reinickes Hof,2019,10,15,4,3,5,3,0,0,1,0,0,0,1,0,7934196062,5833379383,133305,5257115
199993,11,1,1044101,Rehberge,2019,10,15,4,3,2,6,0,0,1,0,0,0,0,0,7941595826,5830311935,1333867,5254326
199994,11,4,4030620,Alt-Lietzow,2019,9,17,5,3,1,5,0,0,1,0,1,0,0,0,792314307,5827249026,1330884,5251679
199995,11,1,1044103,Westliche MÅllerstra·e,2019,9,13,5,3,2,2,0,1,1,0,0,0,0,0,7946352898,5830512245,1334584,5254479
199996,11,1,1044202,Sparrplatz,2019,10,22,4,3,1,5,2,1,1,0,0,0,0,0,795685617,5830562211,1336133,5254467
199997,11,12,12214424,Scharnweberstra·e,2019,10,21,4,3,5,2,2,0,1,0,0,0,0,0,7929089831,5832163636,1332191,5256053
199998,11,4,4041241,Breite Stra·e,2019,9,17,5,3,2,6,0,0,1,0,0,0,0,0,7913306643,5822049407,1328984,524707
199999,11,3,3050920,Wei·er See,2019,10,13,4,2,6,4,0,0,1,1,0,0,0,1,8026680005,5832413832,1346567,5255744
200000,11,8,8010214,Glasower Stra·e,2019,9,17,5,3,5,3,0,0,1,0,0,0,0,1,8013976758,5821869302,1343744,5246363
200001,11,1,2010102,Mehringplatz,2019,10,13,4,3,2,6,0,0,1,0,0,0,1,0,7988515135,5826639107,1340435,5250778
